Genotype,Animal_ID,Test_Number,genotype,age,L_vs_R,Drag_step_number_(out_of_10),Max_speed,Shoulder_sh,Shoulder_rho,Shoulder_L,Shoulder_v,Iliac_Crest_L,Knee_sh,Knee_v,Elbow_Angle_Ravg,Elbow_Angle_min,Elbow_Angle_Rmin,Hip_Angle_Ravg,Hip_Angle_Max,Hip_Angle_std,Hip_Angle_Rmax,Ankle_Angle_std,Angle_Rmin,Angle_Ravg,wrist_step_length,wrist_step_height,wrist_trajectory_length,wrist_velocity_mean,wrist_velocity_std,elbow_step_length,elbow_step_height,elbow_trajectory_length,elbow_velocity_mean,elbow_velocity_std,shoulder_step_length,shoulder_velocity_std,thoracic_spine_step_length,thoracic_spine_step_height,thoracic_spine_trajectory_length,thoracic_spine_velocity_mean,thoracic_spine_velocity_std,iliac_crest_step_length,iliac_crest_step_height,iliac_crest_velocity_mean,iliac_crestt_velocity_std,hip_step_length,hip_step_height,hip_trajectory_length,hip_velocity_mean,hip_velocity_std,knee_step_length,knee_trajectory_length,knee_velocity_std,ankle_step_length,ankle_step_height,ankle_trajectory_length,ankle_velocity_mean,ankle_velocity_std,foot_step_length,foot_step_height,foot_trajectory_length,foot_velocity_mean,foot_velocity_std,elbow_angle_max,elbow_angle_mean,elbow_angle_std,elbow_anuglar_velocity_mean,elbow_angular_velocity_std,shoulder_angle_max,shoulder_angle_min,shoulder_angle_mean,shoulder_angle_std,shoulder_anuglar_velocity_mean,shoulder_angular_velocity_std,hip_angle_min,hip_angle_mean,hip_anuglar_velocity_mean,hip_angular_velocity_std,kne_angle_max,knee_angle_min,knee_angle_mean,knee_angle_std,knee_anuglar_velocity_mean,knee_angular_velocity_std,ankle_angle_max,ankle_angle_min,ankle_angle_mean,ankle_anuglar_velocity_mean,ankle_angular_velocity_std,
13mon_J20,310,2,20,13,'left',4,9,0.62931669,2.586573199,2.612438931,7.06064576,1.06548309,0.47488809,11.26461486,100.3435865,74.98562124,21.6941654,104.0029078,108.2833676,2.115232226,48.6276098,13.24608519,43.68298171,67.58238756,2.24855137,0.56384286,5.713184305,15.44103866,10.96831693,1.03651786,0.54520178,3.31078036,8.948055026,5.562482353,0.60270274,3.802577183,0.51546908,0.43914115,2.204254954,5.957445823,2.373204892,1.06548309,0.52061105,11.53622271,1.996604077,1.06931448,0.50943923,3.385372765,11.28457588,1.537705446,1.29378033,3.379384457,2.418102861,1.972579,0.97995907,4.876071462,16.25357154,5.045216479,2.66703105,0.69368607,6.042916698,20.14305566,5.60050406,142.3815441,100.3435865,21.6941654,428.2607098,385.9019777,98.74085664,61.73213327,79.15349976,9.42524122,209.391562,167.3530811,100.8190843,104.0029078,48.6276098,43.15920984,99.43543509,59.19728521,72.89392101,11.95433223,252.6554302,198.3319294,90.67989844,43.68298171,67.58238756,416.9866084,318.9128731,
13mon_J20,310,3,20,13,'left',3,9,0.36212135,2.215121478,2.746750632,9.809823687,0.89962101,0.41049159,6.434157838,105.9906852,81.41759925,22.41346343,104.8969853,108.7971844,2.269430013,75.74535565,18.39252351,41.79730082,67.85654942,2.53256374,0.35949541,5.427365036,19.38344656,10.56068804,1.36986387,0.55305994,3.450174839,12.322053,6.95263495,0.97789615,3.844176752,0.55010319,0.53368854,2.507382232,8.954936543,2.307428827,0.89962101,0.44435239,8.000562265,5.486270877,0.61717033,0.74110353,2.466404369,7.956143127,4.404274518,0.71313858,1.99458893,3.436168817,1.59729195,1.23175916,3.992643045,12.87949369,4.864678771,2.68296671,0.66911543,5.337012498,17.21616935,7.173380318,145.8181446,105.9906852,22.41346343,414.9878217,448.5033803,98.54594811,70.30455495,86.7208949,7.343995717,188.5989872,155.0574924,100.497924,104.8969853,75.74535565,50.93156406,94.7557644,59.08111442,73.29989312,11.07799605,195.3795086,117.5832223,109.6931663,41.79730082,67.85654942,472.9654002,470.5718494,
13mon_J20,310,4,20,13,'left',,,0.57826328,3.236610162,3.301342365,8.464980422,1.21055746,1.01860493,8.73987128,99.20695179,76.30931402,19.80336333,105.5277067,109.2277687,2.709916145,42.29547917,22.04412455,47.579889,67.53113913,3.29067457,0.615448,5.828745613,14.94550157,5.514934395,2.29834783,0.79532754,4.275860534,10.96374496,3.892476219,1.97348523,3.171604129,1.79918527,0.53472983,2.916579952,7.478410134,3.716241133,1.21055746,1.03279806,7.496392811,4.312235352,1.4976306,1.21372294,3.340006889,7.590924748,4.402995464,2.02387714,3.845543363,4.076837815,2.91426993,1.57619485,5.943805695,13.50864931,6.037834865,4.09640169,1.10971244,7.981565144,18.13992078,8.093965754,134.84675,99.20695179,19.80336333,309.0509484,336.3030803,91.79279626,64.49922457,79.78014639,7.688713848,152.0107045,110.2602626,99.53805751,105.5277067,42.29547917,35.76717652,100.696685,58.82702683,72.97779849,7.983410722,182.9702454,199.6276792,127.7090403,47.579889,67.53113913,443.2006903,513.0258187,
13mon_J20,310,5,20,13,'left',,,0.34932279,2.575729977,2.266642379,7.083257436,1.03406429,0.51037657,9.538159892,101.4933826,72.12422901,23.84236001,105.5353528,108.2651044,1.344432932,42.16741462,14.62558374,45.66195404,71.4036166,2.91843939,0.49960413,5.757437366,17.99199177,11.67029492,1.53138757,0.61640036,3.155260268,9.860188337,6.902528738,0.86183,4.416358501,0.50794554,0.54842985,1.744301935,5.450943547,2.906708633,1.03406429,0.48172211,8.405313447,3.991206599,1.14955568,0.42739725,2.364881393,8.154763423,3.126624875,1.49563408,2.766066369,4.0955265,2.35617304,0.93610591,4.649892706,16.03411278,7.089767543,3.21121359,0.65023259,6.20782759,21.40630203,9.760317087,142.2863603,101.4933826,23.84236001,458.4268977,453.3700759,90.75046755,62.84892652,79.14979237,7.706102109,204.2704715,174.9708022,103.1694717,105.5353528,42.16741462,41.96275831,101.9592352,58.17197127,76.39672774,14.05340994,297.6332641,240.2405489,103.3087405,45.66195404,71.4036166,520.4300746,477.0469552,
13mon_J20,310,6,20,13,'left',,,0.37000024,2.542261679,2.567684296,8.854083779,1.28657675,0.47964072,9.558501118,103.6075722,75.39259011,26.98650747,104.5884016,108.5080143,1.513317516,47.30009616,16.18134349,44.74846302,72.44602647,3.49411427,0.45982511,6.146112317,21.19349075,14.12346283,2.08777249,0.48188328,3.464152898,11.94535482,9.170329845,1.50733608,5.424225219,1.43297767,0.38331437,2.171586381,7.488228899,2.966008776,1.28657675,0.53455495,9.110369644,3.869168882,1.31888318,0.34268713,2.352231337,8.400826205,2.89802685,1.56501555,2.676380313,3.819490529,2.51369929,0.93699288,4.336508676,15.48753098,7.556290318,3.41053796,0.71310046,5.866206027,20.95073581,9.130591246,148.695783,103.6075722,26.98650747,539.7183261,518.2763933,93.03036015,62.64492739,79.05501823,8.020793059,229.7161049,168.6677751,102.7843448,104.5884016,47.30009616,52.80478745,101.9592352,60.04054335,74.41504386,14.3041623,314.8791226,262.0227054,103.2256697,44.74846302,72.44602647,516.8219482,405.842368,
13mon_J20,310,7,20,13,'left',,,0.42159093,2.507523894,2.457373416,8.776333629,0.70257068,0.84901297,8.040800409,105.417972,79.30025027,22.26574731,104.9553917,107.7243441,1.258343262,44.61722076,14.20201187,47.01851,69.30885363,2.85784287,0.47054602,5.558747063,19.85266808,12.21399444,1.52468689,0.44320065,3.220110539,11.50039478,7.685256895,0.97958625,5.046545868,0.84781635,0.46455479,2.112705391,7.545376396,3.284672544,0.70257068,0.75934958,8.07516213,4.637936795,0.78006244,0.7652905,2.198193315,7.090946177,3.404523347,1.06194115,2.492648127,3.127235419,1.89715075,1.15662741,4.210600659,13.58258277,3.919015134,2.67675209,0.96364277,5.691026411,18.35814971,6.318282227,145.8273523,105.417972,22.26574731,512.9470424,462.7435852,94.71071299,62.80826354,80.50071363,8.872391234,247.2040797,212.6648822,102.1453995,104.9553917,44.61722076,52.58599261,102.1925456,58.80769912,75.45683014,14.29320437,284.2219975,214.9516646,98.39195934,47.01851,69.30885363,492.0245657,389.3914968,
13mon_J20,310,8,20,13,'left',,,0.26061404,2.099552037,2.015569955,7.198464126,0.47950268,0.66068304,6.459244956,105.1345372,74.8361649,22.63358167,105.0720318,110.3654814,2.133826214,71.36759002,13.70019113,49.91098837,71.23425042,2.64073736,0.40525748,5.303196458,18.93998735,10.3796668,1.37132312,0.50249898,3.011631973,10.75582847,5.934906685,0.82770515,2.952443532,0.40138269,0.56108856,1.599197142,5.711418363,2.777833918,0.47950268,0.68202591,6.985877848,4.544312088,0.38446713,0.64177537,1.963950402,6.335323877,3.346410361,0.67823172,2.002365936,3.883801204,1.45234656,0.91732395,3.725798467,12.01870473,3.260362333,2.30297231,0.68933878,5.036609194,16.24712643,4.644395971,142.8762074,105.1345372,22.63358167,490.4049821,462.0846732,94.09409057,66.7921267,80.52969449,6.644738024,196.3590763,161.2599112,102.4861339,105.0720318,71.36759002,75.78260725,102.1925456,57.2562597,73.44968454,13.80765234,275.2942359,208.4394498,98.4737077,49.91098837,71.23425042,443.6160332,385.7374679,
13mon_J20,310,9,20,13,'left',,,0.47906435,3.244996644,2.693347214,7.695277755,1.0551474,0.38197923,6.285258626,104.3538548,78.01434296,23.29089513,105.5591838,110.2274982,2.436456327,64.68089699,16.21563941,43.53184165,72.903271,2.96607465,0.57458888,6.194456218,17.69844634,11.65027223,1.62848533,0.67661673,3.719029115,10.62579747,6.063711779,1.08851438,4.31796733,0.64043391,0.48598898,1.644619562,4.698913033,1.618377058,1.0551474,0.43036175,6.904906774,3.5597529,0.94161606,0.49787391,2.114940527,6.609189146,3.031128727,0.95717454,2.01128276,2.332323353,1.72365117,1.16195506,3.85854503,12.05795322,4.809735826,2.64743304,0.59370753,5.015207882,15.67252463,5.352467367,148.3441935,104.3538548,23.29089513,414.4444007,495.6166527,91.93208275,64.1976874,80.240718,7.528899206,196.5395909,177.5178805,101.1715631,105.5591838,64.68089699,64.8524969,97.48195505,55.92095165,71.38211439,12.01051214,233.5783663,176.100881,106.8079035,43.53184165,72.903271,445.6627603,445.9583287,
13mon_J20,310,10,20,13,'left',,,0.47872067,3.7169329,3.233731623,8.50982006,0.42028523,0.50618994,7.114762656,103.8628073,79.51629717,22.66818599,106.7933123,111.7044935,1.857270632,60.16240704,16.6760242,47.61387447,69.12871224,3.207468,0.51338043,6.606335258,17.38509278,8.24338083,1.97672445,0.68608129,4.393005033,11.56053956,4.676681989,1.55744058,2.294137939,1.20801354,0.40279055,2.594801551,6.828425133,2.150345356,0.42028523,0.46110272,6.581226566,2.587918025,0.64144468,0.64635516,2.651836162,6.629590406,2.348103553,1.14391494,2.845905062,2.378098232,1.99646425,1.29287106,4.801296865,12.00324216,4.033425597,3.05023218,0.82359012,6.479665808,16.19916452,4.985062516,143.7507982,103.8628073,22.66818599,354.5464952,412.8814187,94.98828381,60.9079487,79.44670925,8.328326282,186.5312791,145.5842914,104.2130968,106.7933123,60.16240704,63.88562202,101.2195599,58.71279992,73.35394947,12.13091262,210.7144868,153.4523135,109.3500758,47.61387447,69.12871224,372.4229202,409.6505122,
13mon_J20,310,1,20,13,'right',6,9,0.35668719,2.276491267,2.185431617,8.094191172,2.535596209,0.62460792,7.153352303,102.8037345,75.05165212,15.73574279,109.1062639,114.2276208,3.337769119,57.19908783,17.37322563,54.51955622,84.73215744,2.84294387,0.43567927,5.460860724,20.22541009,11.21316734,1.75764883,0.42816782,3.660822542,13.55860201,7.771722048,0.99594945,5.460629598,0.60517049,0.37304068,1.502983551,5.566605746,3.845743593,0.68331003,0.479635,7.244560598,2.643208227,0.64187241,0.47070932,2.55527646,7.300789886,2.370125087,0.94740533,2.503673306,1.798965239,1.89399433,1.09563619,4.582904968,13.09401419,3.807900145,2.86472988,0.93552257,6.314282646,18.04080756,5.519376099,128.7635816,102.8037345,15.73574279,417.4959297,336.438701,122.3071955,82.58758105,100.4978843,11.89320804,282.1132606,192.554815,104.4037362,109.1062639,57.19908783,35.44549838,111.6167976,65.95529844,83.50148043,14.44109738,257.438633,210.6297907,116.4519938,54.51955622,84.73215744,444.0184798,377.9806909,
13mon_J20,310,2,20,13,'right',5,9,0.53244484,3.439846741,3.474245208,9.142750549,2.568942646,0.63315081,5.883635662,100.6102855,74.90191256,17.94480992,108.50915,111.8734823,2.963559218,57.75750791,22.09529042,47.31663068,86.70535317,3.13083106,0.62589305,7.193991779,18.93155731,9.367182054,1.92539621,0.63798016,5.190136124,13.65825296,6.543408047,1.13528335,3.560219861,0.64394212,0.44795036,2.726638513,7.175364508,3.02911041,0.61107445,0.57288479,8.027945769,3.227569742,0.45659494,0.69997955,2.265964608,7.0811394,2.851078617,0.4374609,1.882763412,2.246614753,1.43732738,1.16899448,3.936558443,12.30174513,6.108766158,2.59204984,0.58088877,5.678674209,17.7458569,6.002278766,136.8101706,100.6102855,17.94480992,370.1368529,407.5535934,123.5311606,81.59505568,97.7958866,11.79833323,239.9650586,146.1699461,103.4574639,108.50915,57.75750791,46.07995572,111.6167976,59.90483789,82.87991213,15.42186744,317.8991636,257.1568932,129.5538179,47.31663068,86.70535317,578.0564946,518.0559354,
13mon_J20,310,3,20,13,'right',5,9,0.74395139,2.48704661,3.083937796,8.566493878,3.028417911,0.82641447,7.189414448,105.9415541,81.46033213,18.55609632,108.1492755,113.4486782,3.343409353,65.06665972,18.02806143,56.00522342,80.06022683,2.28455353,0.69261903,5.646020495,15.68339026,7.517211245,1.23307621,0.61951566,4.112638388,11.42399552,5.387448863,1.11255837,3.681830274,1.5169239,0.40675831,2.839264413,7.886845593,3.726820604,1.01111698,0.64587188,8.652622602,4.105630393,0.92689991,0.8203857,3.046039697,8.702970562,3.456954706,0.95015335,2.516295057,2.876186901,1.86314726,1.46156106,4.542265615,12.97790176,3.412905762,2.87168384,0.9948171,6.022704988,17.20772854,4.538726045,138.5046023,105.9415541,18.55609632,352.0372964,289.5334357,124.9611397,90.40262716,104.3032867,9.865585449,188.0195721,132.917822,103.4619833,108.1492755,65.06665972,50.41809168,113.7421234,67.43381491,85.01875804,13.6019353,255.7509949,161.9429448,120.5091269,56.00522342,80.06022683,460.3111968,373.0627572,
13mon_J20,310,4,20,13,'right',,,0.40943658,2.587966459,2.639725788,8.249143088,3.96122796,0.63531351,8.646452721,104.6696774,73.02300865,17.14812521,107.7134704,110.4919825,2.046254744,42.04534485,13.27840179,59.34845793,83.34581343,2.94812894,0.42192669,6.226026871,19.45633397,9.193644512,1.87440204,0.50365198,4.196659886,13.11456214,6.274363855,1.05123186,3.517945251,0.403193,0.42092133,1.735759517,5.42424849,2.105301971,2.19311452,0.71518135,9.9030699,5.82655659,2.12846994,0.86716461,3.926138823,9.815347058,5.466911485,2.12073802,3.458581088,4.839555036,3.00685978,0.92683685,5.060253404,12.65063351,4.239887295,3.94021797,0.8774083,6.829705376,17.07426344,5.56630977,132.6151183,104.6696774,17.14812521,373.4789306,335.8596341,124.9611397,90.0446376,105.8218609,10.34118357,200.9996331,192.9197231,103.6901763,107.7134704,42.04534485,26.84479178,114.025494,69.07669448,84.60474185,14.94126005,224.5307703,189.3260762,110.910307,59.34845793,83.34581343,373.1682292,392.2523356,
13mon_J20,310,5,20,13,'right',,,0.3695172,2.865416928,2.521566896,7.879896552,2.38000841,0.53759289,7.46766299,102.8210307,75.24703444,19.39601969,107.811357,111.1798079,2.401103852,47.44307536,18.50700949,56.12915884,89.12117718,3.46377945,0.53405661,6.454421615,20.17006755,11.63989018,2.29605746,0.61090494,4.142223843,12.94444951,7.901416156,1.51828742,5.323301174,1.11551118,0.42374158,2.055653487,6.423917148,3.079053421,0.48141098,0.37974763,7.933361365,4.110722189,0.52976799,0.43283128,2.054073128,6.846910427,3.74918015,0.84551096,2.240298897,3.337635935,1.69898462,0.98173678,4.042737409,13.47579136,5.764964254,2.66062784,0.85919967,5.715996601,19.053322,6.985755236,140.9591865,102.8210307,19.39601969,445.8367502,339.1329646,119.4480181,74.57373064,98.58200901,12.65340957,281.48091,198.4547684,104.0339588,107.811357,47.44307536,24.93262516,114.025494,66.94378971,87.28508128,13.65278314,300.2815687,224.1355209,126.2144058,56.12915884,89.12117718,549.9813584,518.3689283,
13mon_J20,310,6,20,13,'right',,,0.4786942,2.559643043,2.585239473,9.574961012,2.38965421,0.52892625,8.511530525,97.63980293,75.91651509,17.18601942,108.5783175,113.1219588,2.866664444,61.60424239,20.24782729,51.11462121,86.22997245,3.52759746,0.58452661,6.135890673,22.72552101,12.09384772,2.4378456,0.53894549,4.146046375,15.35572731,8.92227092,1.56029571,5.99010321,1.37988603,0.30409908,2.062490564,7.63885394,2.848961942,1.27159738,0.41441059,8.534479322,4.189191043,1.30190086,0.40545464,2.408831234,8.602968692,3.515345339,1.38988209,2.383228547,3.538416179,2.24087668,0.7918998,3.671963765,13.1141563,7.054549461,3.28769064,0.6010182,5.571236776,19.8972742,8.987466905,130.1671931,97.63980293,17.18601942,579.2773709,275.5690131,124.1077042,78.11772318,94.06193804,12.90883198,326.4649418,274.3217467,104.4610839,108.5783175,61.60424239,43.13143765,109.946556,66.50088573,83.48889807,13.92824342,350.0112568,270.476821,122.9060549,51.11462121,86.22997245,599.2167977,450.5273146,
13mon_J20,310,7,20,13,'right',,,0.25592482,2.257319392,2.212173004,7.628182774,2.792058912,0.73397446,7.555387025,96.94141009,71.53071032,16.25003186,108.5697343,113.6248946,3.005125225,70.35798506,19.82750026,52.95524514,83.84589656,2.8044942,0.46484444,5.82468007,20.08510369,11.59698892,1.75011295,0.63660222,3.8637553,13.32329414,7.730244478,0.98441243,4.927137641,0.53360885,0.31839919,1.490055626,5.138122849,3.224945426,1.17070055,0.54472685,9.30686304,4.925395034,1.15752745,0.55510855,2.642805356,8.809351187,4.253593342,1.07645464,2.266616107,3.490666164,1.7979579,1.1714927,3.799497165,12.66499055,4.470334461,2.74434138,0.99634132,5.414715784,18.04905261,6.417542891,127.2051926,96.94141009,16.25003186,511.8897504,352.222607,124.1077042,72.80564924,97.60758905,14.27838014,323.2676446,310.6799127,104.4610839,108.5697343,70.35798506,48.30766432,110.1203845,63.69847639,83.75319238,15.24589528,350.8810372,225.6423822,123.9474332,52.95524514,83.84589656,607.5331878,440.9367264,
13mon_J20,310,8,20,13,'right',,,0.42683899,2.080258566,1.997048223,6.240775697,2.142705626,0.4561187,5.755360679,101.6666848,74.19554165,19.69112208,109.2322878,112.6122339,2.393827272,47.66129931,19.29720644,56.63466318,90.10292889,2.53234321,0.52623503,5.62490186,17.57781831,10.4663053,1.39467478,0.56331086,3.615783669,11.29932397,6.662022482,0.66655692,4.456030562,0.33074275,0.2249353,1.236598333,3.86436979,1.582260768,0.36314249,0.32081961,7.142352087,3.975167551,0.35910439,0.32746625,1.777557592,5.925191974,3.435134444,0.619416,1.726608204,3.426332331,1.54568338,0.90425384,3.587293521,11.95764507,4.765640127,2.57265544,0.74620977,5.499459942,18.33153314,6.784901212,135.9853194,101.6666848,19.69112208,425.5249945,369.3137089,115.0484453,81.45587564,95.93026588,9.982406826,211.0817039,156.2920569,105.3598971,109.2322878,47.66129931,30.31123608,109.1321631,65.4932527,86.00871761,12.8322717,297.2403452,244.9086337,130.215008,56.63466318,90.10292889,563.1827101,516.1115373,
13mon_J20,310,9,20,13,'right',,,0.47329974,3.69660132,3.068179096,7.305188324,1.822427033,0.49122083,5.512762019,97.74827006,70.99136297,15.95088107,110.043755,113.160629,2.568196687,46.86841624,18.08173887,52.51727037,85.8810966,2.78180188,0.50304814,6.308666106,15.02063359,8.992916594,1.73272372,0.53346265,4.504482677,10.72495876,5.073833793,1.42550775,2.77762889,1.39578253,0.30375934,2.429965456,5.785632038,2.90096735,0.7157371,0.33449268,5.695084478,2.750089727,0.66435265,0.33128667,1.753018077,5.478181489,2.540678204,0.83808875,1.764083846,2.543979518,1.59603405,0.89374774,3.577013829,11.17816822,4.068890114,2.50793481,0.81672344,5.457112488,17.05347652,5.40574901,136.2282024,97.74827006,15.95088107,375.7747574,353.2602081,115.7131397,80.85862903,97.31539754,10.92819072,190.4449384,115.5921888,105.62151,110.043755,46.86841624,31.1598113,108.8130914,65.70267612,82.41061211,12.91630953,268.2677208,229.0059482,121.2817691,52.51727037,85.8810966,506.5813907,471.5692907,
13mon_J20,310,10,20,13,'right',,,0.38232314,2.835799004,2.467145134,7.958532689,3.243318038,0.47230351,8.513858635,104.5755775,75.91164942,18.85250258,109.5374271,112.6286727,2.417315868,42.08402146,16.20792733,53.35856901,85.33281066,2.53995371,0.34175233,5.467059974,17.63567733,8.209752613,1.39191878,0.60787421,3.809177785,12.28767027,5.9603686,0.76112283,3.554257726,0.24668336,0.35699272,1.799377769,5.804444415,2.179756385,1.48485661,0.40502119,9.009216772,3.516078791,1.43291521,0.42321086,3.226833439,8.963426219,3.408846596,1.56570649,3.064989108,3.28649016,2.44373583,0.79698026,4.55206478,12.64462439,4.074176695,3.44843316,0.72244621,6.366785268,17.68551463,6.444346237,139.2378591,104.5755775,18.85250258,412.3116809,285.8372472,116.7602846,81.80968651,98.78881169,9.916537312,216.7834379,238.8526857,105.3642652,109.5374271,42.08402146,31.88982547,108.8130914,64.67056969,79.33835218,13.52491794,243.8232143,245.9769646,112.8799656,53.35856901,85.33281066,419.3152134,401.6308478,
13mon_J20,610,1,20,13,'left',7,9,0.71248662,2.967452123,2.848754038,7.913205661,0.76434684,0.78959191,8.690183996,96.32075481,64.45448958,23.8369673,68.9789058,75.65516394,3.852896185,125.8616098,18.47697934,35.72623406,58.83407527,3.59506083,0.88659689,7.03109178,19.5308105,14.81676926,2.05206251,0.83813948,3.624009576,10.06669327,9.176592994,1.60261059,6.575349073,1.5576973,0.64641595,2.694341727,7.484282574,4.660318349,0.76434684,0.73874426,8.32217538,3.773138915,0.75616312,0.75136638,2.786587811,7.531318407,3.659016223,1.2721982,3.215368079,3.925169435,1.93662834,1.26516277,4.707212956,12.72219718,7.183907549,2.95774758,0.75935899,5.967303392,16.12784701,7.335376618,146.9013923,96.32075481,23.8369673,486.9476058,465.4540443,97.44181128,58.15199549,73.49836715,12.96895066,229.4148632,133.2566153,60.71704009,68.9789058,125.8616098,81.15878474,68.14383477,30.19261311,38.90686763,10.78126955,188.06202,210.0180743,100.5215331,35.72623406,58.83407527,454.494358,321.2565231,
13mon_J20,610,2,20,13,'left',7,9,0.4180485,2.388654896,2.412541445,6.892975557,0.47371101,0.74044096,6.373190972,99.59762332,65.1569824,24.16626504,71.3444279,78.77143168,3.866140601,93.01741887,24.85497729,32.82851593,65.52817098,3.60400677,0.6844538,7.113105891,20.32315969,11.75077381,2.00754023,0.72301972,3.738270081,10.68077166,7.111892953,1.2772851,4.259250343,1.1444788,0.4962399,2.344816735,6.699476386,2.691213307,0.47371101,0.59178352,7.709787201,3.732318989,0.35127139,0.50856448,2.409216006,6.51139461,2.81714429,0.76807689,2.35808066,3.238018371,1.41125965,1.08842433,3.882700422,10.49378492,6.650626727,2.57099104,0.58021514,5.234431146,14.14711121,6.96170735,142.5010962,99.59762332,24.16626504,480.3748714,463.6390186,95.06800376,54.04860356,72.40279582,11.53804447,245.6736882,207.127356,65.70830522,71.3444279,93.01741887,89.06083343,68.14383477,28.4833948,37.27463483,10.85516929,219.0917584,216.7904948,117.9582066,32.82851593,65.52817098,530.2850207,378.506376,
